rownames,kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
28018,2,0,1,0,1,1,1,0,29,22,0,1,0,0,0,0,37.155338,37.155338,14,841
28019,3,1,0,1,0,0,1,0,25,17,0,1,1,20,30,6.30802,31.519079,25.211061,11,625
28020,2,0,1,0,1,1,1,0,32,25,0,1,0,0,0,0,25.200581,25.200581,13,1024
28021,3,1,0,1,0,0,1,0,32,22,0,1,0,0,0,0,25.200581,25.200581,14,1024
28022,3,1,1,0,1,1,1,0,25,17,0,1,0,0,0,0,27.299749,27.299749,11,625
28023,4,1,0,1,0,0,1,0,28,19,0,1,0,0,0,0,30.532471,30.532471,9,784
28024,2,0,0,0,1,0,0,0,29,23,0,1,0,0,0,0,157.438004,157.438004,12,841
28025,3,1,0,0,0,1,0,0,26,18,0,1,1,52,40,10.50636,30.668921,20.16255,12,676
28026,2,0,0,1,0,0,1,0,32,20,0,1,1,52,40,27.299749,53.633881,26.334131,13,1024
28027,2,0,0,0,1,0,0,0,28,17,0,1,0,0,0,0,32.55817,32.55817,13,784
28028,2,0,0,0,0,1,0,0,27,21,0,1,1,52,40,23.101391,52.500309,29.39892,12,729
28029,4,1,0,0,0,1,0,0,35,26,0,1,1,25,38,5.25843,39.779308,34.520908,0,1225
28030,6,1,0,0,1,0,0,0,26,16,0,1,1,40,53,1.10207,19.732222,18.630159,10,676
28031,2,0,0,0,1,0,0,0,29,25,0,1,0,0,0,0,9.25735,9.25735,14,841
28032,4,1,0,0,0,1,0,0,32,21,0,1,0,0,0,0,13.42421,13.42421,6,1024
28033,5,1,0,1,0,0,1,0,34,18,0,1,0,0,0,0,20.88677,20.88677,9,1156
28034,3,1,0,1,0,0,1,0,25,20,0,1,1,36,35,7.50454,26.08222,18.577669,12,625
28035,3,1,0,0,0,1,0,0,28,20,0,1,1,10,20,0.85017,4.53421,3.68405,12,784
28036,3,1,0,0,1,0,0,0,29,21,0,1,0,0,0,0,39.852779,39.852779,12,841
28037,2,0,0,1,0,0,1,0,25,20,0,1,1,52,40,6.93777,30.84734,23.90958,12,625
28038,4,1,0,1,0,0,1,0,28,20,0,1,0,0,0,0,3.36917,3.36917,8,784
28039,3,1,0,0,0,1,0,0,33,25,0,1,1,52,40,1.16504,30.56395,30.56395,7,1089
28040,5,1,0,0,1,0,0,0,29,16,0,1,1,3,25,0.15744,21.15966,21.00222,9,841
28041,4,1,1,0,1,1,1,0,35,21,0,1,1,52,40,21.00222,48.301968,27.299749,12,1225
28042,3,1,0,0,1,0,0,0,29,18,0,1,1,16,40,5.04851,157.438004,152.389496,12,841
28043,2,0,0,0,0,1,0,0,28,20,0,1,0,0,0,0,16.803881,16.803881,9,784
28044,3,1,1,0,1,1,1,0,33,20,0,1,1,26,30,3.45314,32.852058,29.39892,12,1089
28045,5,1,0,0,1,0,0,0,34,22,0,1,0,0,0,0,14.7047,14.7047,10,1156
28046,2,0,0,0,1,0,0,0,31,19,0,1,1,32,40,2.5295,31.928419,29.39892,11,961
28047,2,0,0,0,1,0,0,0,23,16,0,1,1,20,20,3.15926,28.359831,25.200581,8,529
28048,4,1,0,0,0,1,0,0,35,21,0,1,0,0,0,0,29.39892,29.39892,7,1225
28049,2,0,0,0,0,1,0,0,34,18,0,1,1,52,40,11.07313,37.176338,26.10322,8,1156
28050,2,0,0,0,0,1,0,0,27,23,0,1,1,30,40,2.5295,38.446339,35.91684,9,729
28051,3,1,0,0,0,1,0,0,27,17,0,1,1,35,20,5.25843,34.657341,29.39892,8,729
28052,4,1,0,0,0,1,0,0,23,17,0,1,0,0,0,0,0.64025,0.64025,9,529
28053,2,0,0,0,0,1,0,0,21,16,0,1,1,8,40,1.41694,16.121651,14.7047,10,441
28054,2,0,0,1,0,0,1,0,30,21,0,1,0,0,0,0,29.39892,29.39892,13,900
28055,3,1,1,0,1,1,1,0,31,19,0,1,0,0,0,0,65.504692,65.504692,10,961
28056,2,0,0,0,1,0,0,0,25,20,0,1,1,28,20,2.94934,23.951561,21.00222,12,625
28057,3,1,0,0,0,1,0,0,34,20,0,1,1,42,20,8.93198,45.678001,36.746033,12,1156
28058,3,1,0,0,0,1,0,0,27,17,0,1,1,52,40,14.07495,43.484379,29.40941,11,729
28059,2,0,0,0,0,1,0,0,29,23,0,1,0,0,0,0,43.04353,43.04353,12,841
28060,2,0,0,0,1,0,0,0,34,19,0,1,1,52,40,12.605531,71.392883,58.787338,12,1156
28061,2,0,1,0,1,1,1,0,34,27,1,0,1,25,40,13.65512,45.163719,31.508591,14,1156
28062,4,1,0,0,0,1,0,0,32,16,0,1,0,0,0,0,21.00222,21.00222,5,1024
28063,3,1,0,0,0,1,0,0,31,23,0,1,0,0,0,0,52.489807,52.489807,13,961
28064,2,0,0,0,1,0,0,0,28,21,0,1,0,0,0,0,16.174129,16.174129,12,784
28065,4,1,0,0,0,1,0,0,34,23,0,1,0,0,0,0,14.7047,14.7047,9,1156
28066,2,0,0,0,0,1,0,0,27,22,0,1,1,50,40,11.34603,26.837919,15.4919,8,729
28067,2,0,0,0,1,0,0,0,22,19,0,1,0,0,0,0,8.40719,8.40719,12,484
28068,3,1,0,0,1,0,0,0,27,16,0,1,1,8,12,1.27,24.371391,23.101391,8,729
28069,3,1,0,1,0,0,1,0,35,21,0,1,1,27,37,8.34421,48.459412,40.115192,12,1225
28070,2,0,0,1,0,0,1,0,29,21,0,1,1,52,40,14.7047,35.70694,21.00222,11,841
28071,2,0,0,0,1,0,0,0,32,24,0,1,0,0,0,0,16.803881,16.803881,16,1024
28072,2,0,0,0,0,1,0,0,35,27,0,1,0,0,0,0,18.903051,18.903051,8,1225
28073,2,0,0,0,1,0,0,0,32,24,0,1,1,52,40,10.50636,31.508591,21.00222,12,1024
28074,5,1,0,0,0,1,0,0,34,18,0,1,0,0,0,0,157.438004,157.438004,8,1156
28075,2,0,0,0,0,1,0,0,32,23,0,1,0,0,0,0,41.993942,41.993942,12,1024
28076,2,0,1,0,1,1,1,0,33,18,0,1,1,41,40,10.50636,31.508591,21.00222,12,1089
28077,5,1,0,1,0,0,1,0,33,19,0,1,0,0,0,0,36.03231,36.03231,6,1089
28078,3,1,1,0,1,1,1,0,34,17,0,1,0,0,0,0,90.52681,90.52681,12,1156
28079,2,0,0,1,0,0,1,0,33,22,0,1,1,20,12,1.5219,29.976189,28.4543,6,1089
28080,3,1,1,0,1,1,1,0,33,20,0,1,1,45,37,12.35363,35.518002,23.164381,12,1089
28081,3,1,0,0,0,1,0,0,29,20,0,1,0,0,0,0,23.101391,23.101391,9,841
28082,4,1,1,0,1,1,1,0,35,21,0,1,1,52,40,12.605531,44.10363,31.498091,9,1225
28083,4,1,0,1,0,0,1,0,28,18,1,0,1,52,40,16.803881,54.599499,37.795589,12,784
28084,4,1,0,0,0,1,0,0,33,23,0,1,0,0,0,0,12.605531,12.605531,12,1089
28085,3,1,0,1,0,0,1,0,33,16,0,1,1,36,20,4.83859,34.237499,29.39892,9,1089
28086,2,0,1,0,1,1,1,0,32,18,0,1,1,52,30,12.605531,49.362057,36.7565,11,1024
28087,3,1,0,0,0,1,0,0,30,22,0,1,1,52,40,37.795589,75.591187,37.795589,12,900
28088,2,0,0,0,0,1,0,0,30,20,0,1,1,7,40,1.98372,33.481808,31.498091,8,900
28089,2,0,1,0,1,1,1,0,25,19,0,1,0,0,0,0,31.498091,31.498091,11,625
28090,2,0,1,0,1,1,1,0,35,20,0,1,1,36,6,7.98735,31.088751,23.101391,8,1225
28091,2,0,1,0,1,1,1,0,35,26,0,1,1,52,40,23.731159,50.401161,26.67,12,1225
28092,2,0,0,0,0,1,0,0,35,21,0,1,1,52,16,4.20884,27.31023,23.101391,12,1225
28093,3,1,0,0,1,0,0,0,33,16,0,1,0,0,0,0,15.47091,15.47091,8,1089
28094,2,0,1,0,1,1,1,0,33,23,0,1,0,0,0,0,37.795589,37.795589,12,1089
28095,2,0,0,0,0,1,0,0,25,17,0,1,1,8,40,2.19363,8.64859,6.45496,9,625
28096,3,1,0,1,0,0,1,0,30,18,0,1,0,0,0,0,18.063381,18.063381,12,900
28097,2,0,0,0,1,0,0,0,30,22,0,1,0,0,0,0,29.514381,29.514381,12,900
28098,5,1,0,1,0,0,1,0,33,17,0,1,1,50,40,10.04454,41.206749,31.16222,12,1089
28099,2,0,0,0,0,1,0,0,35,21,0,1,1,12,20,1.06008,45.153217,44.093128,12,1225
28100,2,0,0,0,1,0,0,0,31,21,0,1,0,0,0,0,52.542309,52.542309,12,961
28101,3,1,0,0,1,0,0,0,32,28,0,1,1,12,22,1.10207,31.14123,30.039169,12,1024
28102,5,1,0,0,0,1,0,0,33,17,1,0,0,0,0,0,17.27619,17.27619,10,1089
28103,3,1,1,0,1,1,1,0,26,17,0,1,1,17,43,4.71264,21.5585,16.84586,6,676
28104,2,0,0,1,0,0,1,0,27,21,0,1,0,0,0,0,48.301968,48.301968,15,729
28105,2,0,0,0,0,1,0,0,25,16,0,1,1,24,38,7.33661,23.563221,16.22661,12,625
28106,2,0,1,0,1,1,1,0,35,22,0,1,1,52,40,18.903051,52.825691,33.92263,13,1225
28107,3,1,0,0,0,1,0,0,32,18,0,1,0,0,0,0,20.75033,20.75033,8,1024
28108,2,0,1,0,1,1,1,0,22,17,0,1,0,0,0,0,24.381891,24.381891,12,484
28109,4,1,0,1,0,0,1,0,25,18,0,1,0,0,0,0,21.00222,21.00222,12,625
28110,3,1,0,1,0,0,1,0,24,16,0,1,1,52,30,11.59793,11.59793,0,8,576
28111,2,0,0,0,0,1,0,0,28,19,0,1,1,15,40,2.46653,33.292877,30.826359,13,784
28112,4,1,0,1,0,0,1,0,31,18,0,1,1,38,40,22.555609,62.32444,39.76881,16,961
28113,3,1,0,0,1,0,0,0,26,19,0,1,1,8,20,0.85017,19.753222,18.903051,11,676
28114,2,0,0,0,0,1,0,0,26,17,0,1,1,36,40,5.46834,32.946499,27.47817,8,676
28115,2,0,1,0,1,1,1,0,27,20,0,1,1,40,40,11.22008,37.617191,26.397089,12,729
28116,3,1,0,1,0,0,1,0,31,24,0,1,0,0,0,0,14.34784,14.34784,12,961
28117,4,1,0,1,0,0,1,0,35,18,0,1,1,36,40,8.512151,38.057999,29.54586,12,1225
28118,3,1,0,0,1,0,0,0,29,20,0,1,1,16,40,2.31959,24.801731,22.482141,10,841
28119,2,0,0,0,0,1,0,0,29,19,0,1,0,0,0,0,17.601561,17.601561,10,841
28120,2,0,1,0,1,1,1,0,26,21,0,1,0,0,0,0,21.00222,21.00222,12,676
28121,3,1,0,0,1,0,0,0,32,19,0,1,1,48,40,10.50636,27.31023,16.803881,8,1024
28122,2,0,0,0,1,0,0,0,35,19,0,1,1,52,28,8.40719,25.211061,16.803881,12,1225
28123,2,0,1,0,1,1,1,0,23,16,0,1,1,16,27,4.37677,4.37677,0,9,529
28124,4,1,1,0,1,1,1,0,31,15,1,0,1,52,40,11.76587,39.06559,27.299749,10,961
28125,4,1,0,0,0,1,0,0,35,17,1,0,1,52,40,21.212141,52.71022,31.498091,2,1225
28126,4,1,1,0,1,1,1,0,33,19,0,1,0,0,0,0,31.498091,31.498091,9,1089
28127,2,0,0,1,0,0,1,0,25,20,0,1,1,35,35,16.803881,33.60775,16.803881,12,625
28128,2,0,1,0,1,1,1,0,29,23,0,1,1,46,40,8.40719,34.657341,26.25016,12,841
28129,8,1,1,0,1,1,1,1,33,19,0,1,0,0,0,0,20.236029,20.236029,12,1089
28130,3,1,0,0,1,0,0,0,27,19,0,1,1,52,40,14.07495,40.115192,26.04023,12,729
28131,4,1,0,1,0,0,1,0,30,21,0,1,0,0,0,0,63.143127,63.143127,13,900
28132,2,0,0,0,1,0,0,0,32,25,0,1,0,0,0,0,37.375782,37.375782,12,1024
28133,3,1,0,0,0,1,0,0,27,17,0,1,1,52,45,52.489807,75.591187,23.101391,13,729
28134,4,1,1,0,1,1,1,0,26,16,0,1,1,40,20,4.20884,55.974442,51.765591,4,676
28135,5,1,1,0,1,1,1,0,32,22,0,1,0,0,0,0,30.23859,30.23859,12,1024
28136,3,1,0,0,1,0,0,0,34,19,0,1,1,52,40,18.903051,39.905281,21.00222,12,1156
28137,2,0,0,0,0,1,0,0,25,21,0,1,0,0,0,0,34.867249,34.867249,9,625
28138,3,1,0,0,0,1,0,0,28,19,0,1,0,0,0,0,21.00222,21.00222,12,784
28139,2,0,0,0,0,1,0,0,30,21,0,1,1,16,20,1.68983,5.00653,3.31669,12,900
28140,2,0,0,0,1,0,0,0,33,27,0,1,0,0,0,0,25.200581,25.200581,5,1089
28141,3,1,0,0,1,0,0,0,29,21,0,1,0,0,0,0,10.50636,10.50636,6,841
28142,3,1,0,0,1,0,0,0,29,21,0,1,1,40,9,8.40719,31.550581,23.143381,12,841
28143,3,1,0,1,0,0,1,0,27,21,0,1,1,52,40,24.15098,54.599499,30.4485,12,729
28144,3,1,0,0,1,0,0,0,33,26,0,1,1,4,15,0.19942,19.10247,19.10247,9,1089
28145,4,1,0,1,0,0,1,0,32,17,0,1,1,24,40,5.23744,22.146269,16.908831,13,1024
28146,2,0,0,1,0,0,1,0,25,22,0,1,1,27,40,9.22587,30.427519,21.201641,12,625
28147,5,1,1,0,1,1,1,0,34,17,0,1,0,0,0,0,37.375782,37.375782,12,1156
28148,3,1,0,0,1,0,0,0,27,20,0,1,0,0,0,0,12.605531,12.605531,6,729
28149,2,0,1,0,1,1,1,0,28,20,0,1,0,0,0,0,10.50636,10.50636,7,784
28150,2,0,0,0,0,1,0,0,30,22,0,1,1,52,40,12.605531,18.913551,6.30802,12,900
28151,2,0,0,0,0,1,0,0,34,24,0,1,1,52,40,10.50636,35.70694,25.200581,6,1156
28152,6,1,0,1,0,0,1,0,29,15,0,1,0,0,0,0,16.803881,16.803881,3,841
28153,2,0,0,1,0,0,1,0,32,25,1,0,0,0,0,0,0,0,13,1024
28154,4,1,0,1,0,0,1,0,27,17,0,1,0,0,0,0,17.85347,17.85347,10,729
28155,2,0,0,0,1,0,0,0,26,19,0,1,0,0,0,0,12.85744,12.85744,9,676
28156,4,1,1,0,1,1,1,0,29,21,0,1,1,52,40,14.49479,29.619329,15.12454,12,841
28157,3,1,1,0,1,1,1,0,31,23,0,1,1,52,40,33.597252,54.599499,21.00222,14,961
28158,2,0,1,0,1,1,1,0,32,22,0,1,0,0,0,0,20.089081,20.089081,12,1024
28159,5,1,0,1,0,0,1,0,33,19,0,1,0,0,0,0,5.25843,5.25843,6,1089
28160,2,0,0,0,1,0,0,0,28,16,0,1,1,52,39,16.803881,50.296192,33.49231,12,784
28161,7,1,0,0,1,0,0,0,34,18,0,1,0,0,0,0,16.803881,16.803881,7,1156
28162,3,1,0,0,0,1,0,0,29,17,0,1,0,0,0,0,10.50636,10.50636,9,841
28163,3,1,0,0,0,1,0,0,32,18,0,1,0,0,0,0,27.299749,27.299749,9,1024
28164,3,1,1,0,1,1,1,0,34,18,0,1,1,36,10,2.31959,44.450001,42.130409,12,1156
28165,3,1,0,1,0,0,1,0,31,20,0,1,0,0,0,0,11.55595,11.55595,6,961
28166,2,0,0,0,1,0,0,0,31,23,0,1,0,0,0,0,153.166122,153.166122,12,961
28167,2,0,0,0,1,0,0,0,28,20,0,1,1,52,10,0,-20.98123,-20.98123,12,784
28168,2,0,1,0,1,1,1,0,24,19,0,1,0,0,0,0,17.486109,17.486109,11,576
28169,7,1,0,1,0,0,1,0,35,17,0,1,0,0,0,0,15.7543,15.7543,6,1225
28170,5,1,0,0,0,1,0,0,32,21,0,1,1,40,40,2.5295,17.84297,15.31347,0,1024
28171,2,0,1,0,1,1,1,0,29,21,1,0,0,0,0,0,21.00222,21.00222,12,841
28172,4,1,0,1,0,0,1,0,32,21,0,1,0,0,0,0,38.0895,38.0895,7,1024
28173,3,1,0,1,0,0,1,0,22,15,0,1,0,0,0,0,33.366341,33.366341,6,484
28174,3,1,0,0,1,0,0,0,34,25,0,1,1,4,90,1.06008,43.421379,42.361309,12,1156
28175,2,0,0,1,0,0,1,0,30,28,0,1,1,12,40,2.23562,17.12925,14.89363,12,900
28176,3,1,0,1,0,0,1,0,29,22,0,1,0,0,0,0,11.09413,11.09413,9,841
28177,3,1,0,0,1,0,0,0,32,19,0,1,1,52,40,23.101391,54.599499,31.498091,12,1024
28178,2,0,0,0,1,0,0,0,33,22,0,1,0,0,0,0,37.795589,37.795589,14,1089
28179,4,1,0,1,0,0,1,0,29,21,1,1,0,0,0,0,10.50636,10.50636,12,841
28180,3,1,0,0,1,0,0,0,33,21,0,1,0,0,0,0,47.126442,47.126442,5,1089
28181,2,0,0,0,0,1,0,0,32,24,0,1,0,0,0,0,25.316029,25.316029,12,1024
28182,5,1,0,1,0,0,1,0,34,18,0,1,0,0,0,0,27.509661,27.509661,9,1156
28183,4,1,0,0,0,1,0,0,32,21,0,1,1,52,25,8.302231,45.615032,37.312782,12,1024
28184,2,0,1,0,1,1,1,0,23,16,0,1,1,44,40,8.40719,12.616031,4.20884,9,529
28185,2,0,0,0,0,1,0,0,28,18,0,1,1,52,40,10.50636,21.01272,10.50636,10,784
28186,5,1,0,0,1,0,0,0,33,17,0,1,0,0,0,0,3.07529,3.07529,5,1089
28187,3,1,0,0,0,1,0,0,32,19,0,1,0,0,0,0,14.7047,14.7047,5,1024
28188,3,1,0,1,0,0,1,0,30,22,0,1,0,0,0,0,27.299749,27.299749,12,900
28189,2,0,1,0,1,1,1,0,33,29,0,1,0,0,0,0,21.00222,21.00222,12,1089
28190,2,0,0,1,0,0,1,0,30,22,0,1,1,44,32,14.26388,51.009911,36.746033,12,900
28191,2,0,0,0,1,0,0,0,25,21,0,1,0,0,0,0,15.88024,15.88024,12,625
28192,3,1,0,0,1,0,0,0,30,19,0,1,1,6,40,1.47992,19.753222,18.2733,12,900
28193,4,1,0,0,0,1,0,0,35,23,0,1,0,0,0,0,15.55488,15.55488,10,1225
28194,2,0,1,0,1,1,1,0,29,22,0,1,0,0,0,0,48.081558,48.081558,12,841
28195,4,1,0,1,0,0,1,0,30,17,0,1,0,0,0,0,19.406858,19.406858,9,900
28196,2,0,0,0,1,0,0,0,31,19,0,1,1,52,40,21.00222,65.095337,44.093128,13,961
28197,3,1,0,0,0,1,0,0,31,23,0,1,0,0,0,0,30.689911,30.689911,5,961
28198,3,1,0,0,0,1,0,0,29,19,0,1,0,0,0,0,43.935692,43.935692,4,841
28199,3,1,0,1,0,0,1,0,26,22,0,1,0,0,0,0,29.39892,29.39892,12,676
28200,2,0,1,0,1,1,1,0,32,20,0,1,1,20,10,2.31959,4.80711,2.48752,6,1024
28201,3,1,0,0,0,1,0,0,27,19,1,0,0,0,0,0,18.903051,18.903051,12,729
28202,3,1,0,1,0,0,1,0,32,20,0,1,0,0,0,0,30.542971,30.542971,9,1024
28203,2,0,0,0,0,1,0,0,34,19,0,1,1,52,40,25.200581,76.472885,51.272308,13,1156
28204,2,0,0,0,0,1,0,0,35,23,0,1,0,0,0,0,88.606064,88.606064,12,1225
28205,2,0,0,0,1,0,0,0,29,24,0,1,1,42,40,9.036941,27.940001,18.903051,12,841
28206,3,1,1,0,1,1,1,0,27,17,0,1,1,12,39,3.53711,18.651159,15.11405,11,729
28207,4,1,1,0,1,1,1,0,35,20,0,1,0,0,0,0,25.578421,25.578421,4,1225
28208,2,0,1,0,1,1,1,0,22,15,0,1,0,0,0,0,10.086519,10.086519,8,484
28209,4,1,0,1,0,0,1,0,29,21,0,1,0,0,0,0,14.7047,14.7047,5,841
28210,2,0,0,0,0,1,0,0,25,18,0,1,0,0,0,0,16.33156,16.33156,13,625
28211,2,0,1,0,1,1,1,0,34,24,0,1,0,0,0,0,41.993942,41.993942,12,1156
28212,3,1,0,0,0,1,0,0,26,18,0,1,0,0,0,0,0,0,12,676
28213,2,0,0,1,0,0,1,0,28,25,0,1,0,0,0,0,12.605531,12.605531,0,784
28214,3,1,0,1,0,0,1,0,26,15,0,1,0,0,0,0,31.498091,31.498091,12,676
28215,3,1,0,0,1,0,0,0,23,16,0,1,1,40,40,10.50636,31.19372,20.68734,11,529
28216,3,1,0,0,0,1,0,0,28,17,0,1,1,48,45,8.40719,10.30694,1.89975,6,784
28217,2,0,0,0,0,1,0,0,23,17,0,1,0,0,0,0,29.39892,29.39892,12,529
28218,2,0,0,0,1,0,0,0,32,22,0,1,0,0,0,0,42.172379,42.172379,12,1024
28219,2,0,0,0,1,0,0,0,24,19,0,1,1,36,45,16.803881,42.00444,25.200581,13,576
28220,2,0,0,1,0,0,1,0,25,16,1,0,1,52,40,16.803881,50.485088,33.681217,12,625
28221,2,0,0,0,1,0,0,0,35,21,0,1,1,20,15,1.98372,38.950161,36.966442,10,1225
28222,3,1,1,0,1,1,1,0,32,21,0,1,1,10,30,2.5295,40.325089,37.795589,6,1024
28223,3,1,0,0,0,1,0,0,32,19,0,1,1,52,40,14.200911,77.186562,62.985691,13,1024
28224,3,1,0,0,0,1,0,0,34,20,1,0,1,52,40,39.181057,65.641136,26.460079,14,1156
28225,2,0,1,0,1,1,1,0,32,18,1,0,1,52,40,8.40719,23.111891,14.7047,11,1024
28226,5,1,1,0,1,1,1,0,35,21,0,1,0,0,0,0,13.65512,13.65512,10,1225
28227,3,1,0,0,1,0,0,0,29,18,0,1,0,0,0,0,44.533943,44.533943,12,841
28228,7,1,0,1,0,0,1,0,33,17,0,1,0,0,0,0,17.85347,17.85347,4,1089
28229,3,1,1,0,1,1,1,0,24,18,0,1,0,0,0,0,14.977599,14.977599,11,576
28230,2,0,0,0,0,1,0,0,35,24,0,1,0,0,0,0,31.19372,31.19372,12,1225
28231,3,1,1,0,1,1,1,0,33,21,0,1,0,0,0,0,46.885033,46.885033,12,1089
28232,4,1,1,0,1,1,1,0,35,20,0,1,1,7,70,0.47231,23.573721,23.101391,12,1225
28233,3,1,0,0,1,0,0,0,31,16,0,1,1,52,40,21.00222,56.698662,35.696442,16,961
28234,3,1,0,0,0,1,0,0,32,19,0,1,1,52,50,25.200581,46.202782,21.00222,12,1024
28235,2,0,0,0,1,0,0,0,26,21,0,1,0,0,0,0,0.85017,0.85017,12,676
28236,3,1,0,1,0,0,1,0,34,22,0,1,0,0,0,0,18.063381,18.063381,0,1156
28237,3,1,0,1,0,0,1,0,28,23,0,1,1,40,40,8.40719,31.90744,23.500231,12,784
28238,3,1,0,1,0,0,1,0,28,17,0,1,0,0,0,0,14.7047,14.7047,5,784
28239,3,1,0,0,1,0,0,0,32,17,0,1,0,0,0,0,27.73008,27.73008,12,1024
28240,2,0,0,0,0,1,0,0,28,24,0,1,1,8,20,0.85017,37.596191,36.746033,12,784
28241,5,1,0,0,0,1,0,0,35,20,0,1,0,0,0,0,44.093128,44.093128,12,1225
28242,2,0,1,0,1,1,1,0,35,24,0,1,0,0,0,0,6.55991,6.55991,3,1225
28243,4,1,1,0,1,1,1,0,28,17,0,1,1,52,40,16.803881,54.599499,37.795589,12,784
28244,3,1,1,0,1,1,1,0,28,19,0,1,0,0,0,0,30.689911,30.689911,12,784
28245,3,1,0,1,0,0,1,0,33,19,0,1,1,16,40,16.803881,53.990719,37.18684,12,1089
28246,2,0,0,0,0,1,0,0,35,21,0,1,1,52,40,10.50636,42.00444,42.00444,12,1225
28247,2,0,1,0,1,1,1,0,30,20,0,1,1,52,40,20.75033,32.768089,12.01777,12,900
28248,3,1,1,0,1,1,1,0,35,23,0,1,0,0,0,0,18.37825,18.37825,10,1225
28249,2,0,1,0,1,1,1,0,28,22,0,1,1,29,4,0,30.4485,30.4485,12,784
28250,3,1,1,0,1,1,1,0,35,24,0,1,1,52,38,21.00222,58.79784,37.795589,12,1225
28251,2,0,0,1,0,0,1,0,25,17,0,1,0,0,0,0,0,0,7,625
28252,3,1,0,0,1,0,0,0,24,17,0,1,0,0,0,0,10.50636,10.50636,7,576
28253,3,1,1,0,1,1,1,0,32,23,0,1,0,0,0,0,17.43363,17.43363,6,1024
28254,4,1,0,1,0,0,1,0,31,18,0,1,0,0,0,0,37.218338,37.218338,4,961
28255,2,0,0,0,0,1,0,0,30,20,0,1,0,0,0,0,29.39892,29.39892,5,900
28256,3,1,0,1,0,0,1,0,27,20,0,1,0,0,0,0,0.03149,0.03149,11,729
28257,2,0,0,0,0,1,0,0,29,20,0,1,1,4,40,0.38835,33.145943,33.145943,13,841
28258,3,1,1,0,1,1,1,0,31,22,0,1,0,0,0,0,23.3638,23.3638,12,961
28259,3,1,0,0,1,0,0,0,27,23,0,1,1,52,40,22.051811,46.223782,24.17197,13,729
28260,2,0,1,0,1,1,1,0,23,19,0,1,1,4,40,0.55628,12.731481,12.1752,10,529
28261,2,0,0,1,0,0,1,0,24,17,0,1,0,0,0,0,18.903051,18.903051,9,576
28262,2,0,0,0,0,1,0,0,33,22,0,1,1,52,10,1.27,22.272221,21.00222,6,1089
28263,2,0,1,0,1,1,1,0,30,23,0,1,1,52,40,20.372471,39.275532,18.903051,12,900
28264,2,0,0,0,1,0,0,0,34,24,0,1,1,52,40,18.2733,49.771378,31.498091,12,1156
28265,3,1,1,0,1,1,1,0,27,21,0,1,0,0,0,0,17.013802,17.013802,12,729
28266,2,0,0,1,0,0,1,0,25,19,0,1,1,50,35,12.416611,40.95488,28.53825,12,625
28267,2,0,0,0,1,0,0,0,34,19,0,1,1,52,40,23.101391,54.599499,31.498091,12,1156
28268,4,1,1,0,1,1,1,0,29,21,0,1,0,0,0,0,27.299749,27.299749,18,841
28269,4,1,1,0,1,1,1,0,25,19,0,1,0,0,0,0,16.803881,16.803881,12,625
28270,3,1,0,1,0,0,1,0,30,18,0,1,1,50,40,14.7047,40.451057,25.746359,4,900
28271,4,1,0,0,0,1,0,0,31,20,0,1,0,0,0,0,22.702551,22.702551,12,961
28272,4,1,0,0,1,0,0,0,27,19,0,1,0,0,0,0,19.742722,19.742722,3,729
28273,2,0,0,1,0,0,1,0,25,19,0,1,0,0,0,0,13.86504,13.86504,12,625
28274,2,0,1,0,1,1,1,0,29,23,0,1,1,52,40,14.7047,35.402531,35.402531,13,841
28275,3,1,1,0,1,1,1,0,33,22,0,1,1,17,40,4.71264,39.821308,35.108662,12,1089
28276,2,0,1,0,1,1,1,0,27,20,0,1,1,52,40,11.55595,28.359831,16.803881,7,729
28277,2,0,0,1,0,0,1,0,23,17,0,1,0,0,0,0,4.66016,4.66016,9,529
28278,4,1,0,0,0,1,0,0,24,18,0,1,0,0,0,0,6.30802,6.30802,11,576
28279,4,1,0,0,0,1,0,0,34,19,0,1,0,0,0,0,36.746033,36.746033,11,1156
28280,8,1,1,0,1,1,1,0,35,19,0,1,0,0,0,0,16.803881,16.803881,12,1225
28281,2,0,1,0,1,1,1,0,35,22,0,1,1,45,30,3.15926,32.55817,32.55817,13,1225
28282,2,0,1,0,1,1,1,0,29,19,0,1,1,50,48,15.7543,36.93494,21.18066,3,841
28283,3,1,0,1,0,0,1,0,34,23,0,1,0,0,0,0,38.15247,38.15247,3,1156
28284,2,0,0,0,1,0,0,0,34,20,0,1,1,36,12,1.47992,30.87883,29.39892,12,1156
28285,2,0,1,0,1,1,1,0,34,25,0,1,0,0,0,0,16.803881,16.803881,6,1156
28286,2,0,1,0,1,1,1,0,31,23,0,1,1,40,20,1.27,20.17305,18.903051,7,961
28287,3,1,1,0,1,1,1,0,34,19,0,1,1,50,40,18.903051,41.080807,22.177769,6,1156
28288,3,1,0,1,0,0,1,1,33,23,0,1,1,52,40,28.013472,64.318657,36.305191,12,1089
28289,2,0,0,0,0,1,0,0,25,19,0,1,0,0,0,0,18.67214,18.67214,7,625
28290,3,1,0,0,1,0,0,0,32,15,0,1,1,25,40,6.30802,44.544441,38.236443,6,1024
28291,2,0,0,0,0,1,0,0,27,20,0,1,1,40,12,6.30802,33.60775,27.299749,12,729
